wikidata_link,label
http://www.wikidata.org/entity/Q5687312,solar eclipse of June 5, 157 BC
http://www.wikidata.org/entity/Q5687314,solar eclipse of April 7, 81 BC
http://www.wikidata.org/entity/Q5687318,solar eclipse of April 6, 70 BC
http://www.wikidata.org/entity/Q5687320,solar eclipse of June 19, 66 BC
http://www.wikidata.org/entity/Q5687324,solar eclipse of June 29, 48 BC
http://www.wikidata.org/entity/Q5687327,solar eclipse of October 3, 16 BC
http://www.wikidata.org/entity/Q5687352,solar eclipse of 14 November 1998 BCE
http://www.wikidata.org/entity/Q5687353,solar eclipse of November 26, 1991 BC
http://www.wikidata.org/entity/Q5687356,solar eclipse of December 18, 1955 BC
http://www.wikidata.org/entity/Q5687359,solar eclipse of November 17, 1944 BC
http://www.wikidata.org/entity/Q7984137,Wessex Formation
http://www.wikidata.org/entity/Q22952648,cardinality of the continuum
http://www.wikidata.org/entity/Q37947241,Slovak Share Index
http://www.wikidata.org/entity/Q40847142,TOPIX 100
http://www.wikidata.org/entity/Q40847213,TOPIX Mid 400
http://www.wikidata.org/entity/Q40847332,TOPIX 500
http://www.wikidata.org/entity/Q40847393,TOPIX 1000
http://www.wikidata.org/entity/Q40847574,TOPIX New Index Series
http://www.wikidata.org/entity/Q42425330,Hang Seng China Enterprises Index
http://www.wikidata.org/entity/Q42973972,SZSE 200 Index
http://www.wikidata.org/entity/Q58587200,Syntax Stratified LargeCap Index
http://www.wikidata.org/entity/Q68534211,BG TR30
http://www.wikidata.org/entity/Q68534320,BG REIT
http://www.wikidata.org/entity/Q68534390,BGBX40
http://www.wikidata.org/entity/Q84845710,Dzair Index
http://www.wikidata.org/entity/Q85813461,Volfefe index
http://www.wikidata.org/entity/Q11289,Panavision
http://www.wikidata.org/entity/Q245930,Return on capital
http://www.wikidata.org/entity/Q426971,Economic Value Added
http://www.wikidata.org/entity/Q7831655,Tractus Catena
http://www.wikidata.org/entity/Q9185196,Catena Davy
http://www.wikidata.org/entity/Q9185199,Catena Dziewulski
http://www.wikidata.org/entity/Q9185200,Catena Gregory
http://www.wikidata.org/entity/Q9185214,Catena Kurchatov
http://www.wikidata.org/entity/Q9185220,Catena Lucretius (RNII)
http://www.wikidata.org/entity/Q9185222,Catena Mendeleev
http://www.wikidata.org/entity/Q9185225,Catena Michelson (GIRD)
http://www.wikidata.org/entity/Q9185227,Catena Sylvester
http://www.wikidata.org/entity/Q9185230,Catena Taruntius
http://www.wikidata.org/entity/Q9185234,Catena Yuri
http://www.wikidata.org/entity/Q11689448,Catena Pierre
http://www.wikidata.org/entity/Q11689450,Catena Humboldt
http://www.wikidata.org/entity/Q11689451,Catena Leuschner (GDL)
http://www.wikidata.org/entity/Q11689453,Catena Sumner
http://www.wikidata.org/entity/Q11689455,Catena Timocharis
http://www.wikidata.org/entity/Q1472163,Solar eclipse of August 22, 1998
http://www.wikidata.org/entity/Q1490443,Solar eclipse of May 10, 1994
http://www.wikidata.org/entity/Q1513462,Solar eclipse of July 11, 1991
http://www.wikidata.org/entity/Q1516903,Solar eclipse of June 21, 2001
http://www.wikidata.org/entity/Q1516937,Solar eclipse of November 23, 2003
http://www.wikidata.org/entity/Q1536207,Solar eclipse of July 31, 2000
http://www.wikidata.org/entity/Q65955,Devonian
http://www.wikidata.org/entity/Q76402,Permian
http://www.wikidata.org/entity/Q7386992,S&P 1500
http://www.wikidata.org/entity/Q7386994,S&P 400
http://www.wikidata.org/entity/Q7386995,S&P 600
http://www.wikidata.org/entity/Q7386996,S&P CNX 500
http://www.wikidata.org/entity/Q7387001,S&P Vietnam 10 Index
http://www.wikidata.org/entity/Q7395326,SZSE Component Index
http://www.wikidata.org/entity/Q7669458,TA BlueTech-50 Index
http://www.wikidata.org/entity/Q7671580,TSE 300 index
http://www.wikidata.org/entity/Q7795898,Thomson Reuters Realized Volatility Index
http://www.wikidata.org/entity/Q7928547,Vietnam Securities Indexes
http://www.wikidata.org/entity/Q8022890,Wilshire 4500
http://www.wikidata.org/entity/Q9336103,ShortDAX
http://www.wikidata.org/entity/Q10366645,Stoxx Europe 600 Index
http://www.wikidata.org/entity/Q10711834,VINX
http://www.wikidata.org/entity/Q11249846,TOPIX Core 30
http://www.wikidata.org/entity/Q11249848,TOPIX Large 70
http://www.wikidata.org/entity/Q11279893,Moe-X 30
http://www.wikidata.org/entity/Q11508294,J30
http://www.wikidata.org/entity/Q11510162,Nikkei Japan 1000
http://www.wikidata.org/entity/Q12270574,BG40
http://www.wikidata.org/entity/Q12408839,TA-Biomed Index
http://www.wikidata.org/entity/Q12487019,Jakarta Islamic Index
http://www.wikidata.org/entity/Q14946445,WIG30
http://www.wikidata.org/entity/Q15640913,Índice Bursátil de Capitalización
http://www.wikidata.org/entity/Q16822441,Barron's 400 Index
http://www.wikidata.org/entity/Q16866125,TA-90 Index
http://www.wikidata.org/entity/Q17026875,S&P/ASX 200 VIX
http://www.wikidata.org/entity/Q17056023,Thomson Reuters Indices
http://www.wikidata.org/entity/Q17056296,TSX Venture 50
http://www.wikidata.org/entity/Q17591621,SMIM
http://www.wikidata.org/entity/Q1549112,Solar eclipse of March 9, 2016
http://www.wikidata.org/entity/Q1556090,Solar eclipse of January 26, 2009
http://www.wikidata.org/entity/Q1571353,Assyrian eclipse
http://www.wikidata.org/entity/Q1580486,Solar eclipse of October 23, 2014
http://www.wikidata.org/entity/Q1584023,Solar eclipse of February 16, 1999
http://www.wikidata.org/entity/Q13389115,Upper Ordovician
http://www.wikidata.org/entity/Q19355626,Late Pennsylvanien
http://www.wikidata.org/entity/Q20020635,Isuan
http://www.wikidata.org/entity/Q20181551,Acastan
http://www.wikidata.org/entity/Q20828647,Oxygenian
http://www.wikidata.org/entity/Q20828853,Methanian
http://www.wikidata.org/entity/Q20828919,Pongolan
http://www.wikidata.org/entity/Q20828954,Vaalbaran
http://www.wikidata.org/entity/Q21050021,Jatulian
http://www.wikidata.org/entity/Q21050119,Columbian
http://www.wikidata.org/entity/Q21050234,Rodinian
http://www.wikidata.org/entity/Q65140184,Gore Series
http://www.wikidata.org/entity/Q65140718,Rheinbolt Series
http://www.wikidata.org/entity/Q65141583,Silverspur Series
http://www.wikidata.org/entity/Q1313188,Iron-Sandstone Formation
http://www.wikidata.org/entity/Q1340914,Ornatenton Formation
http://www.wikidata.org/entity/Q1350169,Erfurt Formation
http://www.wikidata.org/entity/Q1362276,Neunkirchen Formation
http://www.wikidata.org/entity/Q1421283,San Cassiano Formation
http://www.wikidata.org/entity/Q1443656,Wahnwegen Formation
http://www.wikidata.org/entity/Q1450659,Maulbronn Sandstone
http://www.wikidata.org/entity/Q1455382,Schrattenkalk Formation
http://www.wikidata.org/entity/Q1473824,Reifling Formation
http://www.wikidata.org/entity/Q1485906,Wohlgeschichtete Kalk Formation
http://www.wikidata.org/entity/Q1491420,Sulzbach Formation
http://www.wikidata.org/entity/Q1498830,Geisberg Formation
http://www.wikidata.org/entity/Q1498897,Geisheck Formation
http://www.wikidata.org/entity/Q1529379,Margaret Formation
http://www.wikidata.org/entity/Q1532546,Trossingen Formation
http://www.wikidata.org/entity/Q1535620,Horseshoe Canyon Formation
http://www.wikidata.org/entity/Q623477,Catena Artamonov
http://www.wikidata.org/entity/Q640676,Goldstone Catena
http://www.wikidata.org/entity/Q873808,Leibzoll
http://www.wikidata.org/entity/Q2963394,Chicken tax
http://www.wikidata.org/entity/Q3189798,Gomul Catena
http://www.wikidata.org/entity/Q3199567,Kraken Catena
http://www.wikidata.org/entity/Q3480620,Set Catena
http://www.wikidata.org/entity/Q3622076,Arecibo Catena
http://www.wikidata.org/entity/Q3783806,Haystack Catena
http://www.wikidata.org/entity/Q3843416,Mah Cavus
http://www.wikidata.org/entity/Q3844581,Mangwe Cavus
http://www.wikidata.org/entity/Q4003003,Ukupanio Cavus
http://www.wikidata.org/entity/Q4801854,Artynia Catena
http://www.wikidata.org/entity/Q5379032,Enki Catena
http://www.wikidata.org/entity/Q5687143,solar eclipse of May 8, 1560 BC
http://www.wikidata.org/entity/Q5687146,solar eclipse of May 3, 1394 BC
http://www.wikidata.org/entity/Q5687147,solar eclipse of May 4, 1329 BC
http://www.wikidata.org/entity/Q5687150,solar eclipse of May 4, 1318 BC
http://www.wikidata.org/entity/Q5687152,solar eclipse of May 9, 1115 BC
http://www.wikidata.org/entity/Q5687153,solar eclipse of May 10, 974 BC
http://www.wikidata.org/entity/Q5687157,solar eclipse of May 22, 967 BC
http://www.wikidata.org/entity/Q5687159,solar eclipse of May 13, 920 BC
http://www.wikidata.org/entity/Q5687160,solar eclipse of May 24, 902 BC
http://www.wikidata.org/entity/Q5687164,solar eclipse of June 5, 743 BC
http://www.wikidata.org/entity/Q5687167,solar eclipse of August 6, 681 BC
http://www.wikidata.org/entity/Q5687169,solar eclipse of June 8, 670 BC
http://www.wikidata.org/entity/Q5687172,solar eclipse of August 8, 616 BC
http://www.wikidata.org/entity/Q5687174,solar eclipse of June 8, 605 BC
http://www.wikidata.org/entity/Q5687176,solar eclipse of August 9, 551 BC
http://www.wikidata.org/entity/Q5687178,solar eclipse of August 1, 515 BC
http://www.wikidata.org/entity/Q5687179,solar eclipse of August 4, 366 BC
http://www.wikidata.org/entity/Q5687181,solar eclipse of June 3, 287 BC
http://www.wikidata.org/entity/Q5687183,solar eclipse of August 5, 244 BC
http://www.wikidata.org/entity/Q5687185,solar eclipse of August 7, 236 BC
http://www.wikidata.org/entity/Q376744,China–Mongolia border
http://www.wikidata.org/entity/Q384982,Israel–Lebanon border
http://www.wikidata.org/entity/Q390088,Guatemala–Mexico border
http://www.wikidata.org/entity/Q1970014,Naturama
http://www.wikidata.org/entity/Q4218095,Univisium
http://www.wikidata.org/entity/Q4638888,4DX
http://www.wikidata.org/entity/Q3577548,Solar eclipse of November 25, 2030
http://www.wikidata.org/entity/Q3577549,Solar eclipse of November 25, 2049
http://www.wikidata.org/entity/Q3577550,Solar eclipse of December 26, 2038
http://www.wikidata.org/entity/Q3577551,Solar eclipse of January 26, 2028
http://www.wikidata.org/entity/Q3577552,Solar eclipse of February 27, 2082
http://www.wikidata.org/entity/Q3577553,Solar eclipse of August 2, 2046
http://www.wikidata.org/entity/Q3577554,Solar eclipse of August 2, 2027
http://www.wikidata.org/entity/Q3577555,Solar eclipse of October 2, 2024
http://www.wikidata.org/entity/Q3088946,Chad–Libya border
http://www.wikidata.org/entity/Q3088947,Libya–Sudan border
http://www.wikidata.org/entity/Q3088952,Macedonia–Serbia border
http://www.wikidata.org/entity/Q3088956,Malaysia–Singapore border
http://www.wikidata.org/entity/Q3088957,Namibia–Zambia border
http://www.wikidata.org/entity/Q3088958,Ohio–Pennsylvania border
http://www.wikidata.org/entity/Q3088959,Mauritania–Western Sahara border
http://www.wikidata.org/entity/Q3088961,New Jersey–Pennsylvania border
http://www.wikidata.org/entity/Q3088963,New York–Pennsylvania border
http://www.wikidata.org/entity/Q3088964,Malaysia–Thailand border
http://www.wikidata.org/entity/Q79064,Cambrian
http://www.wikidata.org/entity/Q1324559,fixed-asset turnover
http://www.wikidata.org/entity/Q1345045,NOPLAT
http://www.wikidata.org/entity/Q1357880,Year-to-date
http://www.wikidata.org/entity/Q1358047,P/B ratio
http://www.wikidata.org/entity/Q1499557,Cash conversion cycle
http://www.wikidata.org/entity/Q1559695,debt-to-GDP ratio
http://www.wikidata.org/entity/Q1713926,Debt service coverage ratio
http://www.wikidata.org/entity/Q1728600,Asset turnover
http://www.wikidata.org/entity/Q4026274,Solar eclipse of April 11, 2051
http://www.wikidata.org/entity/Q4026276,Solar eclipse of May 11, 2078
http://www.wikidata.org/entity/Q4026277,Solar eclipse of August 15, 2091
http://www.wikidata.org/entity/Q4026278,Solar eclipse of June 11, 2067
http://www.wikidata.org/entity/Q4026280,Solar eclipse of September 23, 2033
http://www.wikidata.org/entity/Q4026281,Solar eclipse of October 24, 2079
http://www.wikidata.org/entity/Q4026282,Solar eclipse of May 11, 2097
http://www.wikidata.org/entity/Q4026283,Solar eclipse of October 24, 2060
http://www.wikidata.org/entity/Q813775,Becton-Sand Formation
http://www.wikidata.org/entity/Q816359,Bembridge Limestone
http://www.wikidata.org/entity/Q817782,Benk Formation
http://www.wikidata.org/entity/Q847640,Shaximiao Formation
http://www.wikidata.org/entity/Q852085,Burgess Shale
http://www.wikidata.org/entity/Q870498,Siderian
http://www.wikidata.org/entity/Q870511,Rhyacian
http://www.wikidata.org/entity/Q570938,net income
http://www.wikidata.org/entity/Q591174,return on equity
http://www.wikidata.org/entity/Q720862,earnings before interest and taxes
http://www.wikidata.org/entity/Q3088888,Côte d'Ivoire–Guinea border
http://www.wikidata.org/entity/Q3088889,Côte d'Ivoire–Ghana border
http://www.wikidata.org/entity/Q3088890,Côte d'Ivoire–Liberia border
http://www.wikidata.org/entity/Q3088891,Croatia–Montenegro border
http://www.wikidata.org/entity/Q3088892,Côte d'Ivoire–Mali border
http://www.wikidata.org/entity/Q3088893,Dominica–France border
http://www.wikidata.org/entity/Q3088898,France–Madagascar border
http://www.wikidata.org/entity/Q3088899,France–Mauritius border
http://www.wikidata.org/entity/Q3088900,France–New Zealand border
http://www.wikidata.org/entity/Q1713848,Jurensismergel Formation
http://www.wikidata.org/entity/Q1718767,Röt Formation
http://www.wikidata.org/entity/Q1721427,Kaili Formation
http://www.wikidata.org/entity/Q1721478,Kaiparowits Formation
http://www.wikidata.org/entity/Q1747976,Lauterecken Formation
http://www.wikidata.org/entity/Q1752300,Southern England Chalk Formation
http://www.wikidata.org/entity/Q1785351,Kota Formation
http://www.wikidata.org/entity/Q1798684,Seefeld Formation
http://www.wikidata.org/entity/Q1799840,Lacunosamergel Formation
http://www.wikidata.org/entity/Q1827840,Lisandro Formation
http://www.wikidata.org/entity/Q1876422,Vaals Formation
http://www.wikidata.org/entity/Q1878297,Luxembourg Sandstone Formation
http://www.wikidata.org/entity/Q1883542,Madygen Formation
http://www.wikidata.org/entity/Q1883650,Maevarano Formation
http://www.wikidata.org/entity/Q1885624,Mainhardt Formation
http://www.wikidata.org/entity/Q1950404,Mount Cap formation
http://www.wikidata.org/entity/Q1953603,Murchisonae-oolite Formation
http://www.wikidata.org/entity/Q1964993,formation of Borgloon
http://www.wikidata.org/entity/Q1988576,Eumeralla Formation
http://www.wikidata.org/entity/Q1991613,Kaibab Limestone
http://www.wikidata.org/entity/Q2004947,Numismalismergel Formation
http://www.wikidata.org/entity/Q2008898,Oberalm Formation
http://www.wikidata.org/entity/Q2013202,Obtususton Formation
http://www.wikidata.org/entity/Q2024931,Opalinus-clay Formation
http://www.wikidata.org/entity/Q2035923,Ostreenkalk Formation
http://www.wikidata.org/entity/Q2043192,Gentbrugge Formation
http://www.wikidata.org/entity/Q2050368,formation of Twente
http://www.wikidata.org/entity/Q2055007,formation of Enschede
http://www.wikidata.org/entity/Q2105083,Portezuelo Formation
http://www.wikidata.org/entity/Q2105647,Posidonia Shale
http://www.wikidata.org/entity/Q2115822,Psilonotenton Formation
http://www.wikidata.org/entity/Q2119891,Bakken formation
http://www.wikidata.org/entity/Q17564405,Nanshe Catena
http://www.wikidata.org/entity/Q17688692,Khnum Catena
http://www.wikidata.org/entity/Q17688734,Terah Catena
http://www.wikidata.org/entity/Q19979612,Beethoven concert of 22 December 1808
http://www.wikidata.org/entity/Q21281257,Quidlivun Cavus
http://www.wikidata.org/entity/Q21850380,Gerber Catena
http://www.wikidata.org/entity/Q21850443,Samhain Catena
http://www.wikidata.org/entity/Q24059824,Catena Krafft
http://www.wikidata.org/entity/Q24064394,Acheron Catena
http://www.wikidata.org/entity/Q24064395,Alba Catena
http://www.wikidata.org/entity/Q24064396,Baphyras Catena
http://www.wikidata.org/entity/Q24064397,Ceraunius Catena
http://www.wikidata.org/entity/Q24064398,Coprates Catena
http://www.wikidata.org/entity/Q24064399,Cyane Catena
http://www.wikidata.org/entity/Q24064400,Elysium Catena
http://www.wikidata.org/entity/Q24064401,Ganges Catena
http://www.wikidata.org/entity/Q24064402,Hyblaeus Catena
http://www.wikidata.org/entity/Q24064403,Labeatis Catenae
http://www.wikidata.org/entity/Q24064404,Ophir Catenae
http://www.wikidata.org/entity/Q24064405,Phlegethon Catena
http://www.wikidata.org/entity/Q24064406,Stygis Catena
http://www.wikidata.org/entity/Q5687817,solar eclipse of August 7, 1799 BC
http://www.wikidata.org/entity/Q5687819,solar eclipse of August 5, 1788 BC
http://www.wikidata.org/entity/Q5687821,solar eclipse of August 9, 1734 BC
http://www.wikidata.org/entity/Q5687823,solar eclipse of January 28, 1955 BC
http://www.wikidata.org/entity/Q5687826,solar eclipse of August 6, 1864 BC
http://www.wikidata.org/entity/Q5687828,solar eclipse of June 8, 1636 BC
http://www.wikidata.org/entity/Q5687830,solar eclipse of August 9, 1593 BC
http://www.wikidata.org/entity/Q5687832,solar eclipse of June 9, 1571 BC
http://www.wikidata.org/entity/Q5687834,solar eclipse of June 1, 1535 BC
http://www.wikidata.org/entity/Q5687836,solar eclipse of August 4, 1408 BC
